transaction_id,account_id,transaction_amount,transaction_date,transaction_type,location,device_id,ip_address,merchant_id,channel,customer_age,customer_occupation,transaction_duration,login_attempts,account_balance,previous_transaction_date,transaction_hour,day_of_week,anomaly_score,fraud_flag,llm_explanation
TX001574,AC00123,77.54,02-01-2023 17:12,Debit,Phoenix,D000352,79.47.176.19,M095,Online,67,Retired,73,1,4536.38,11-04-2024 08:10,17,0,0.116747081,0,
TX001577,AC00059,65.11,09-07-2023 16:47,Debit,Nashville,D000204,223.32.70.156,M026,ATM,34,Engineer,150,1,8485.14,11-04-2024 08:08,16,6,0.153279454,0,
TX001578,AC00233,67.07,06-05-2023 16:24,Credit,Los Angeles,D000038,89.237.88.251,M048,ATM,24,Student,56,1,999.62,11-04-2024 08:10,16,5,0.164054674,0,
TX001581,AC00428,469.46,11-08-2023 18:24,Debit,New York,D000465,137.33.78.168,M068,ATM,20,Student,149,1,8640.56,11-04-2024 08:09,18,4,0.086265513,0,
TX001583,AC00447,160.24,08-08-2023 17:06,Debit,Washington,D000378,98.39.212.221,M019,ATM,31,Engineer,15,1,5526.97,11-04-2024 08:09,17,1,0.136277899,0,
TX001585,AC00358,434.17,01-05-2023 16:40,Debit,Atlanta,D000238,161.161.26.115,M010,ATM,21,Student,148,5,5335.44,11-04-2024 08:09,16,0,-0.049307109,1,
TX001590,AC00035,70.88,12-04-2023 16:18,Credit,Omaha,D000315,169.67.220.37,M087,Branch,74,Retired,176,1,1794.65,11-04-2024 08:06,16,2,0.136701158,0,
TX001594,AC00413,854.64,11-07-2023 18:57,Debit,Fort Worth,D000445,174.61.77.54,M038,Branch,56,Retired,118,1,2989.25,11-04-2024 08:08,18,1,0.073384237,0,
TX001595,AC00297,261.19,01-12-2023 17:12,Debit,Oklahoma City,D000608,88.55.149.101,M078,ATM,64,Retired,52,1,7620.6,11-04-2024 08:09,17,4,0.171433447,0,
TX001596,AC00207,220.68,10-09-2023 18:23,Credit,Raleigh,D000311,194.29.57.163,M050,Online,71,Retired,217,1,5549.2,11-04-2024 08:07,18,6,0.069581194,0,
TX001597,AC00411,11.86,09-05-2023 16:43,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,31,Engineer,129,1,6782.61,11-04-2024 08:08,16,1,0.143551318,0,
TX001603,AC00058,199.14,08-02-2023 17:32,Debit,Seattle,D000073,187.199.178.27,M005,Branch,31,Engineer,36,1,7001.25,11-04-2024 08:10,17,2,0.164044721,0,
TX001604,AC00405,109.43,01-11-2023 18:07,Debit,Denver,D000670,33.212.169.157,M054,ATM,70,Retired,140,1,1983.65,11-04-2024 08:09,18,2,0.112956003,0,
TX001607,AC00317,757.79,01-02-2023 16:30,Debit,Charlotte,D000032,49.174.157.140,M034,Online,22,Student,117,1,1443.02,11-04-2024 08:08,16,2,0.136436205,0,
TX001612,AC00259,35.94,05-08-2023 16:22,Credit,Fresno,D000187,149.84.108.18,M050,Branch,23,Student,141,1,1697.28,11-04-2024 08:09,16,5,0.182900116,0,
TX001622,AC00063,37.4,08-01-2023 17:54,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,20,Student,84,1,1519.51,11-04-2024 08:12,17,6,0.13104248,0,
TX001623,AC00087,154.21,01-02-2023 16:01,Debit,Miami,D000549,190.251.45.32,M083,Online,46,Engineer,75,1,8045.77,11-04-2024 08:10,16,2,0.176549059,0,
TX001630,AC00334,378.2,01-09-2023 17:12,Debit,Mesa,D000588,21.122.39.207,M008,Branch,40,Engineer,167,1,7372.81,11-04-2024 08:11,17,4,0.163921196,0,
TX001634,AC00196,874.72,03-03-2023 16:21,Debit,San Francisco,D000101,200.164.13.160,M085,Online,28,Engineer,173,1,4630.58,11-04-2024 08:08,16,4,0.128576478,0,
TX001635,AC00358,1762.28,10-06-2023 16:05,Debit,Memphis,D000008,26.105.49.129,M066,ATM,24,Student,150,1,1380.34,11-04-2024 08:10,16,5,0.062478667,0,
TX001637,AC00126,125,06-05-2023 16:19,Credit,Indianapolis,D000617,98.39.212.221,M046,Online,49,Engineer,177,1,3215.76,11-04-2024 08:11,16,5,0.177001315,0,
TX001638,AC00041,348.44,11-06-2023 17:58,Debit,Baltimore,D000668,175.166.115.182,M034,Online,24,Student,147,1,1022.94,11-04-2024 08:09,17,6,0.153062283,0,
TX001642,AC00480,50.52,04-06-2023 16:03,Debit,Los Angeles,D000619,161.177.41.214,M065,Branch,54,Doctor,293,1,12815.24,11-04-2024 08:06,16,6,0.040445151,0,
TX001653,AC00458,633.87,12-08-2023 16:06,Debit,Kansas City,D000594,159.37.30.154,M067,Online,27,Student,175,1,330.16,11-04-2024 08:09,16,5,0.142389482,0,
TX001659,AC00171,165.55,10-02-2023 18:21,Debit,Dallas,D000639,116.44.12.250,M061,Branch,28,Student,115,1,761.78,11-04-2024 08:08,18,4,0.126282374,0,
TX001660,AC00456,53.79,12-05-2023 16:01,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,6229.36,11-04-2024 08:07,16,4,0.068956716,0,
TX001661,AC00459,285.69,12-06-2023 18:15,Debit,Miami,D000132,141.169.67.34,M064,ATM,63,Retired,35,1,2552.54,11-04-2024 08:07,18,0,0.061535467,0,
TX001663,AC00289,293.85,08-10-2023 16:23,Debit,Charlotte,D000460,206.168.209.111,M011,Online,25,Student,144,1,1919.97,11-04-2024 08:09,16,6,0.17293612,0,
TX001664,AC00063,27.94,11-03-2023 18:44,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44,11-04-2024 08:08,18,5,0.071065959,0,
TX001665,AC00394,270.36,03-03-2023 16:57,Debit,Oklahoma City,D000037,89.6.100.149,M044,ATM,25,Student,37,1,1783.04,11-04-2024 08:07,16,4,0.181772926,0,
TX001667,AC00296,506.03,07-12-2023 16:14,Debit,Detroit,D000669,115.30.82.168,M100,Branch,21,Student,21,1,1123.89,11-04-2024 08:09,16,3,0.132419051,0,
TX001668,AC00495,206.95,08-03-2023 16:19,Debit,Seattle,D000603,142.160.124.244,M084,Branch,22,Student,31,1,1817.65,11-04-2024 08:07,16,2,0.153750508,0,
TX001669,AC00368,350.96,06-08-2023 16:26,Debit,Tucson,D000458,97.106.5.76,M046,ATM,63,Retired,167,1,5463.94,11-04-2024 08:08,16,6,0.160258885,0,
TX001671,AC00458,46.12,06-05-2023 17:28,Debit,Fresno,D000527,152.234.65.155,M088,Branch,59,Doctor,30,1,8874.01,11-04-2024 08:08,17,5,0.150183784,0,
TX001674,AC00002,331.66,09-11-2023 17:52,Debit,Las Vegas,D000041,1.198.76.182,M040,ATM,76,Retired,145,1,7216.3,11-04-2024 08:08,17,3,0.144616955,0,
TX001677,AC00399,556.04,07-10-2023 16:41,Debit,Denver,D000190,43.98.242.106,M022,ATM,72,Retired,27,1,5200.04,11-04-2024 08:07,16,5,0.133988762,0,
TX001680,AC00247,67.25,07-03-2023 16:38,Debit,Miami,D000413,42.3.3.101,M013,Online,19,Student,157,1,467.4,11-04-2024 08:11,16,1,0.116746023,0,
TX001686,AC00050,296.46,11-09-2023 16:11,Debit,Dallas,D000287,54.252.249.33,M046,Branch,23,Student,136,1,558.99,11-04-2024 08:08,16,0,0.126643614,0,
TX001688,AC00426,98.41,06-12-2023 17:09,Debit,Sacramento,D000187,181.223.246.123,M052,Online,27,Student,48,1,912.71,11-04-2024 08:08,17,2,0.157969639,0,
TX001689,AC00354,109.28,06-09-2023 16:20,Debit,San Diego,D000047,159.37.30.154,M082,Online,36,Engineer,112,4,6338.35,11-04-2024 08:07,16,2,0.053607375,0,
TX001700,AC00244,152.34,10-12-2023 17:10,Debit,Omaha,D000128,110.64.1.201,M044,Branch,55,Doctor,115,1,6853.51,11-04-2024 08:08,17,6,0.162513553,0,
TX001704,AC00205,1294.81,12-11-2023 16:53,Credit,Washington,D000489,76.0.164.168,M026,Branch,45,Engineer,279,1,9927.75,11-04-2024 08:11,16,6,-0.00545721,1,
TX001706,AC00305,14.08,02-06-2023 18:18,Debit,Dallas,D000447,101.90.40.193,M059,Branch,57,Retired,154,1,3908.65,11-04-2024 08:08,18,4,0.117239569,0,
TX001707,AC00048,1283.97,08-09-2023 17:32,Debit,Colorado Springs,D000340,4.134.78.167,M030,ATM,42,Doctor,121,1,11041.9,11-04-2024 08:07,17,4,0.051600578,0,
TX001708,AC00366,566.33,08-07-2023 16:39,Credit,Charlotte,D000603,26.105.49.129,M065,ATM,24,Student,66,1,379.82,11-04-2024 08:07,16,5,0.146787653,0,
TX001713,AC00390,583.3,02-03-2023 16:30,Credit,Nashville,D000330,4.101.189.38,M094,Online,59,Engineer,142,1,5896.01,11-04-2024 08:11,16,3,0.175629678,0,
TX001714,AC00320,100.68,01-12-2023 16:44,Debit,Memphis,D000484,60.153.124.80,M022,Online,63,Retired,139,1,1123.75,11-04-2024 08:12,16,4,0.175414089,0,
TX001717,AC00289,651.55,03-10-2023 17:34,Debit,Phoenix,D000344,110.64.1.201,M043,Online,72,Retired,82,1,2325.78,11-04-2024 08:09,17,1,0.110901215,0,
TX001718,AC00121,80.97,01-09-2023 17:27,Debit,Seattle,D000255,146.69.70.214,M026,Online,38,Doctor,157,1,5926.31,11-04-2024 08:09,17,4,0.172140736,0,
TX001721,AC00197,201.53,11-06-2023 16:31,Debit,Tucson,D000645,156.187.182.236,M007,Online,68,Retired,287,1,2732.86,11-04-2024 08:12,16,6,0.083691832,0,
TX001723,AC00193,435.98,10-12-2023 16:29,Debit,Mesa,D000282,216.151.64.40,M099,Branch,30,Engineer,105,1,7334.08,11-04-2024 08:11,16,6,0.152401156,0,
TX001724,AC00451,743.24,07-07-2023 17:31,Credit,Indianapolis,D000256,72.192.101.196,M084,Online,19,Student,109,1,1024.19,11-04-2024 08:08,17,4,0.118878168,0,
TX001726,AC00246,290.86,06-05-2023 17:45,Debit,Louisville,D000621,173.232.121.213,M068,Online,45,Doctor,36,1,14631.88,11-04-2024 08:10,17,5,0.113151906,0,
TX001727,AC00120,85.73,03-01-2023 16:09,Debit,Virginia Beach,D000072,134.222.122.238,M100,ATM,41,Doctor,266,1,14928.35,11-04-2024 08:08,16,1,0.03764084,0,
TX001729,AC00499,40.03,01-09-2023 17:17,Debit,Omaha,D000210,34.125.226.63,M086,Branch,23,Student,200,1,6408.8,11-04-2024 08:12,17,4,0.129238211,0,
TX001733,AC00423,252.93,02-06-2023 16:05,Debit,Portland,D000616,130.29.230.16,M001,ATM,75,Retired,222,1,2760.37,11-04-2024 08:07,16,4,0.127648646,0,
TX001734,AC00108,238.54,04-07-2023 16:04,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,19,Student,12,4,868.91,11-04-2024 08:07,16,1,-0.014678394,1,
TX001736,AC00387,58.7,03-03-2023 16:00,Debit,New York,D000633,124.6.134.78,M041,Branch,67,Doctor,141,1,8937.35,11-04-2024 08:07,16,4,0.171791442,0,
TX001742,AC00304,428.61,01-09-2023 16:12,Debit,Fort Worth,D000560,39.163.103.27,M052,ATM,66,Doctor,62,1,11937.04,11-04-2024 08:09,16,4,0.126095228,0,
TX001743,AC00053,117.66,08-03-2023 18:19,Credit,Memphis,D000047,34.125.226.63,M014,Branch,39,Doctor,126,1,6794.17,11-04-2024 08:07,18,2,0.126763916,0,
TX001744,AC00432,165.8,05-04-2023 17:46,Debit,Nashville,D000409,218.54.207.160,M063,Online,60,Engineer,287,1,2064.76,11-04-2024 08:07,17,2,0.11034632,0,
TX001747,AC00151,305.18,06-05-2023 17:48,Debit,Chicago,D000699,93.146.251.20,M065,Online,58,Retired,216,1,4474.2,11-04-2024 08:08,17,5,0.148923163,0,
TX001748,AC00305,506.9,11-01-2023 17:44,Credit,Houston,D000337,138.210.196.19,M038,Branch,64,Doctor,56,1,11471.87,11-04-2024 08:10,17,2,0.128427994,0,
TX001753,AC00122,303.43,06-06-2023 17:32,Debit,Virginia Beach,D000166,200.136.146.93,M029,Branch,22,Student,30,1,1833.24,11-04-2024 08:08,17,1,0.132494519,0,
TX001755,AC00111,270.54,04-03-2023 18:22,Credit,Sacramento,D000479,26.113.209.69,M077,ATM,20,Student,139,1,269.78,11-04-2024 08:09,18,5,0.103662747,0,
TX001758,AC00050,326.03,05-09-2023 16:54,Credit,New York,D000145,129.108.48.116,M038,Online,18,Student,137,1,290.24,11-04-2024 08:11,16,1,0.109890843,0,
TX001759,AC00141,148.26,05-08-2023 17:33,Debit,Omaha,D000389,4.105.134.118,M021,ATM,25,Student,57,1,958.7,11-04-2024 08:12,17,5,0.16562218,0,
TX001763,AC00124,819.48,10-05-2023 16:27,Debit,Virginia Beach,D000395,154.138.163.229,M038,ATM,25,Student,26,1,1804.5,11-04-2024 08:08,16,2,0.110913533,0,
TX001764,AC00464,14,09-06-2023 16:24,Debit,San Antonio,D000357,106.140.105.35,M063,ATM,49,Engineer,173,1,7975.18,11-04-2024 08:09,16,4,0.158788733,0,
TX001768,AC00398,473.2,08-07-2023 16:02,Debit,Houston,D000116,120.170.93.69,M054,Online,34,Doctor,173,1,248.52,11-04-2024 08:10,16,5,0.151552552,0,
TX001770,AC00076,168.99,05-01-2023 18:38,Debit,Baltimore,D000221,160.74.183.38,M078,ATM,18,Student,203,1,1523.57,11-04-2024 08:10,18,3,0.086332389,0,
TX001772,AC00181,40.9,06-01-2023 18:27,Debit,Charlotte,D000536,5.74.9.122,M024,ATM,55,Doctor,37,1,1514.34,11-04-2024 08:11,18,4,0.110916784,0,
TX001773,AC00071,78.91,03-01-2023 17:07,Debit,Sacramento,D000619,141.241.241.128,M063,Online,61,Doctor,157,1,1817.43,11-04-2024 08:10,17,1,0.151605197,0,
TX001774,AC00369,169.97,12-07-2023 17:33,Credit,San Diego,D000183,144.228.168.6,M060,ATM,22,Student,12,1,6269.12,11-04-2024 08:09,17,2,0.131319862,0,
TX001780,AC00349,268.7,10-03-2023 16:16,Debit,Milwaukee,D000243,98.39.212.221,M013,ATM,53,Retired,63,1,2104.74,11-04-2024 08:06,16,4,0.184378189,0,
TX001781,AC00183,637.34,09-01-2023 16:19,Debit,Indianapolis,D000304,150.83.4.238,M018,ATM,51,Retired,278,1,5183.5,11-04-2024 08:09,16,0,0.061445985,0,
TX001782,AC00478,216.76,11-09-2023 17:26,Credit,Omaha,D000097,205.69.66.135,M033,Online,47,Engineer,138,1,643.64,11-04-2024 08:09,17,0,0.125058934,0,
TX001783,AC00398,418.02,06-06-2023 17:56,Debit,Los Angeles,D000170,57.141.198.111,M017,ATM,46,Doctor,110,1,11011.86,11-04-2024 08:06,17,1,0.120558251,0,
TX001784,AC00380,292.03,09-04-2023 16:20,Credit,Memphis,D000659,167.104.180.235,M050,ATM,46,Engineer,154,1,951.33,11-04-2024 08:07,16,6,0.16670057,0,
TX001785,AC00030,251.4,07-05-2023 16:52,Debit,Tucson,D000502,189.20.224.220,M023,ATM,57,Retired,178,1,2561.67,11-04-2024 08:11,16,6,0.15606344,0,
TX001797,AC00146,1135.8,09-06-2023 16:03,Debit,San Diego,D000485,16.131.3.140,M004,ATM,30,Doctor,250,1,13534.3,11-04-2024 08:07,16,4,0.008546597,0,
TX001798,AC00359,297.6,10-03-2023 16:48,Debit,Milwaukee,D000255,192.95.36.246,M099,Online,39,Doctor,162,1,1461.17,11-04-2024 08:09,16,4,0.189476703,0,
TX001802,AC00018,331.32,06-05-2023 17:24,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,13054.54,11-04-2024 08:07,17,5,-0.028186205,1,
TX001803,AC00401,223.76,08-11-2023 16:02,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,11-04-2024 08:10,16,2,0.16210746,0,
TX001805,AC00274,17.42,11-08-2023 17:24,Debit,Dallas,D000516,218.238.171.184,M006,ATM,74,Retired,150,1,6851.31,11-04-2024 08:12,17,4,0.139795948,0,
TX001806,AC00354,491.91,01-09-2023 17:15,Debit,Milwaukee,D000314,193.217.248.188,M036,Online,78,Retired,155,1,2421.94,11-04-2024 08:09,17,4,0.131075196,0,
TX001808,AC00493,218.07,11-06-2023 18:42,Debit,Austin,D000002,9.230.41.239,M067,Branch,23,Student,243,1,443.62,11-04-2024 08:06,18,6,0.052147262,0,
TX001812,AC00314,73.83,01-05-2023 18:29,Debit,Las Vegas,D000546,44.67.137.125,M097,Online,69,Doctor,69,1,6020.29,11-04-2024 08:06,18,0,0.056609934,0,
TX001818,AC00222,918.95,05-01-2023 16:43,Debit,Seattle,D000563,106.244.1.47,M026,Online,68,Doctor,139,1,7006.46,11-04-2024 08:07,16,3,0.132117902,0,
TX001822,AC00102,54.8,06-01-2023 16:15,Debit,Albuquerque,D000168,87.50.72.69,M093,Branch,34,Engineer,140,1,4943.49,11-04-2024 08:08,16,4,0.185622515,0,
TX001824,AC00137,31.39,01-09-2023 17:09,Debit,Tucson,D000214,186.57.149.225,M068,ATM,20,Student,15,1,998.49,11-04-2024 08:06,17,4,0.133222493,0,
TX001840,AC00035,813.78,08-07-2023 17:42,Credit,Atlanta,D000627,101.90.40.193,M012,ATM,54,Doctor,55,1,14935.5,11-04-2024 08:08,17,5,0.084815188,0,
TX001841,AC00003,237.97,01-09-2023 17:26,Debit,Columbus,D000498,170.154.69.105,M089,ATM,69,Doctor,69,1,13486.15,11-04-2024 08:06,17,4,0.118046513,0,
TX001842,AC00136,684.96,01-09-2023 16:19,Debit,Mesa,D000445,165.114.224.47,M070,ATM,21,Student,31,1,526.67,11-04-2024 08:07,16,4,0.119089506,0,
TX001843,AC00337,878.63,04-06-2023 16:59,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37,11-04-2024 08:07,16,6,0.126150361,0,
TX001844,AC00265,276.56,04-10-2023 17:26,Debit,Austin,D000655,28.120.130.118,M002,Branch,68,Doctor,15,1,8942.58,11-04-2024 08:08,17,2,0.118469981,0,
TX001851,AC00004,13.16,05-01-2023 17:36,Debit,Mesa,D000098,161.177.41.214,M084,Branch,43,Engineer,98,1,1019.46,11-04-2024 08:10,17,3,0.159206961,0,
TX001853,AC00304,73.01,05-09-2023 17:02,Debit,Houston,D000402,193.217.248.188,M070,ATM,56,Retired,101,1,2833.12,11-04-2024 08:09,17,1,0.15877022,0,
TX001855,AC00483,150.3,08-07-2023 17:25,Debit,Las Vegas,D000362,188.77.83.72,M077,Online,41,Doctor,204,1,14371.08,11-04-2024 08:08,17,5,0.091995454,0,
TX001860,AC00029,116.97,07-12-2023 16:52,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18,Student,299,1,729.7,11-04-2024 08:08,16,3,0.102279484,0,
TX001861,AC00228,11.06,11-01-2023 17:59,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2782.21,11-04-2024 08:07,17,2,0.03129578,0,
TX001866,AC00128,505.14,01-03-2023 17:33,Debit,Portland,D000431,48.89.167.189,M058,ATM,68,Retired,179,1,2525.47,11-04-2024 08:11,17,2,0.132795403,0,
TX001870,AC00396,145.77,04-05-2023 16:08,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,11-04-2024 08:11,16,3,0.13125808,0,
TX001873,AC00203,429.15,03-09-2023 16:21,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26,Student,218,1,712.13,11-04-2024 08:11,16,6,0.126298054,0,
TX001874,AC00394,36.74,02-06-2023 17:21,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,11-04-2024 08:07,17,4,0.169596309,0,
TX001875,AC00258,79.14,04-12-2023 17:21,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56,11-04-2024 08:08,17,0,0.113233636,0,
TX001876,AC00144,132.48,08-09-2023 18:38,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,11-04-2024 08:07,18,4,0.119235004,0,
TX001878,AC00285,203.76,10-02-2023 16:33,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,11-04-2024 08:09,16,4,0.180927526,0,
TX001879,AC00047,750.95,09-08-2023 18:16,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,11-04-2024 08:11,18,2,0.040741398,0,
TX001881,AC00073,257.18,07-10-2023 17:00,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15,11-04-2024 08:10,17,5,0.103443372,0,
TX001882,AC00253,767.66,05-08-2023 17:44,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,11-04-2024 08:12,17,5,0.144344797,0,
TX001883,AC00320,182.29,05-10-2023 16:55,Debit,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39,11-04-2024 08:08,16,3,0.171703367,0,
TX001884,AC00462,184.51,09-04-2023 16:34,Credit,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64,11-04-2024 08:09,16,6,0.157144341,0,
TX001885,AC00071,451.31,12-04-2023 16:57,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,11-04-2024 08:07,16,2,-0.016115832,1,
TX001886,AC00363,144.1,07-07-2023 17:24,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57,Doctor,30,1,11523.64,11-04-2024 08:10,17,4,0.138691849,0,
TX001887,AC00448,72.5,04-10-2023 17:48,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,11-04-2024 08:11,17,2,0.111481483,0,
TX001888,AC00206,74.11,09-08-2023 16:09,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,11-04-2024 08:08,16,2,0.038351039,0,
TX001889,AC00181,22.15,05-03-2023 16:26,Debit,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,11-04-2024 08:11,16,6,0.149571167,0,
TX001890,AC00213,777.92,06-12-2023 18:56,Debit,Austin,D000125,194.88.79.54,M045,Branch,62,Doctor,97,1,7061.58,11-04-2024 08:09,18,2,0.077973153,0,
TX001892,AC00451,406.33,10-02-2023 16:41,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,11-04-2024 08:07,16,4,0.188652553,0,
TX001893,AC00192,767.41,09-07-2023 16:28,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56,Doctor,27,1,12799.34,11-04-2024 08:08,16,6,0.063823501,0,
TX001898,AC00085,702.87,06-07-2023 17:06,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5,11-04-2024 08:11,17,3,0.110705644,0,
TX001900,AC00185,868.05,01-12-2023 16:35,Credit,San Diego,D000255,197.52.3.107,M024,Online,49,Engineer,119,1,3931.03,11-04-2024 08:09,16,4,0.155245374,0,
TX001902,AC00384,179,09-06-2023 16:01,Debit,Houston,D000583,49.10.93.200,M053,ATM,78,Retired,121,1,7310.88,11-04-2024 08:10,16,4,0.150100434,0,
TX001903,AC00336,1168.26,06-12-2023 16:25,Credit,Philadelphia,D000697,111.78.64.133,M005,Online,73,Retired,37,1,1385.74,11-04-2024 08:09,16,2,0.055723324,0,
TX001905,AC00378,227.61,08-07-2023 16:16,Debit,Houston,D000162,220.179.173.114,M025,Online,71,Retired,61,1,4405.28,11-04-2024 08:07,16,5,0.167056232,0,
TX001917,AC00373,93.14,01-02-2023 16:47,Debit,Memphis,D000624,83.207.115.164,M092,Online,67,Retired,151,1,5473.82,11-04-2024 08:07,16,2,0.175448645,0,
TX001919,AC00463,79.33,12-06-2023 16:10,Credit,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1,11-04-2024 08:07,16,0,0.075453486,0,
TX001920,AC00030,76.89,05-10-2023 17:49,Debit,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,11-04-2024 08:10,17,3,0.175784562,0,
TX001923,AC00499,242.17,06-08-2023 16:28,Debit,Jacksonville,D000442,111.226.226.202,M032,ATM,60,Doctor,147,1,883.72,11-04-2024 08:10,16,6,0.157585172,0,
TX001926,AC00062,138.33,07-07-2023 17:58,Debit,Dallas,D000183,31.127.129.152,M011,Online,21,Student,69,1,232.56,11-04-2024 08:09,17,4,0.158162578,0,
TX001936,AC00328,378.68,01-06-2023 17:23,Debit,Fort Worth,D000653,31.75.105.19,M095,ATM,60,Doctor,239,1,7627.04,11-04-2024 08:07,17,3,0.123783527,0,
TX001938,AC00231,26.31,08-11-2023 16:38,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,11-04-2024 08:06,16,2,0.136744863,0,
TX001941,AC00196,428.62,06-05-2023 16:02,Debit,Raleigh,D000039,71.93.189.160,M028,Branch,55,Retired,72,1,3473.24,11-04-2024 08:10,16,5,0.182029355,0,
TX001944,AC00213,117.25,04-03-2023 16:35,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68,11-04-2024 08:08,16,5,0.118053427,0,
TX001945,AC00165,135.27,08-10-2023 16:16,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,11-04-2024 08:09,16,6,0.160256384,0,
TX001946,AC00299,185.1,08-08-2023 16:21,Debit,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,11-04-2024 08:10,16,1,0.15727047,0,
TX001952,AC00389,557.26,10-04-2023 17:06,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,11-04-2024 08:09,17,0,0.095257218,0,
TX001954,AC00275,27.44,11-06-2023 17:23,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,11-04-2024 08:08,17,6,0.141619546,0,
TX001956,AC00449,80.38,03-06-2023 16:25,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,11-04-2024 08:09,16,5,0.173158923,0,
TX001957,AC00248,26.1,12-01-2023 17:45,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243,11-04-2024 08:10,17,3,0.160386764,0,
TX001958,AC00301,845.14,01-09-2023 16:21,Credit,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65,11-04-2024 08:11,16,4,0.093735807,0,
TX001962,AC00276,418.03,09-04-2023 17:46,Debit,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,11-04-2024 08:08,17,6,0.11082313,0,
TX001966,AC00187,36.63,05-04-2023 17:02,Debit,Miami,D000560,16.94.155.46,M094,ATM,75,Retired,261,1,7941.73,11-04-2024 08:07,17,2,0.081467136,0,
TX001969,AC00016,705.34,09-12-2023 18:52,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,11-04-2024 08:12,18,5,0.110068446,0,
TX001970,AC00189,146.55,08-03-2023 18:35,Debit,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,11-04-2024 08:07,18,2,-0.006068181,1,
TX001974,AC00407,584.41,01-02-2023 16:51,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,11-04-2024 08:11,16,2,0.138610213,0,
TX001975,AC00195,584.98,06-12-2023 16:25,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,11-04-2024 08:07,16,2,0.168751426,0,
TX001977,AC00006,173.13,10-05-2023 16:46,Credit,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,11-04-2024 08:07,16,2,0.111688675,0,
TX001981,AC00386,135.43,10-06-2023 16:14,Debit,San Jose,D000626,120.170.93.69,M031,ATM,57,Retired,92,1,5315.83,11-04-2024 08:08,16,5,0.196434487,0,
